Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
3813.57, 83.3491, 16546, 2.44246e+06, 22.3198
3860.96, 84.8079, 14426.8, 2.43812e+06, 19.1397
3873.58, 86.1901, 15438.5, 2.43692e+06, 19.4597
3863.42, 87.3193, 16505.8, 2.43532e+06, 22.6039
3931.34, 89.4027, 16506.2, 2.43253e+06, 21.3686
3842, 89.8826, 16323.9, 2.43118e+06, 23.7077
3919.84, 91.7533, 17176.7, 2.42923e+06, 21.4205
3881.95, 92.6519, 16625.3, 2.42648e+06, 22.7396
3955.04, 94.4669, 17114.1, 2.42428e+06, 21.1092
3960.16, 95.6729, 19142.2, 2.42381e+06, 22.2734
3973.52, 97.2698, 22557.6, 2.42336e+06, 25.9394
3993.96, 98.538, 18784.3, 2.41836e+06, 24.2999
3917.38, 99.23, 19754.2, 2.41725e+06, 26.6288
3958.51, 100.889, 17550.6, 2.41246e+06, 23.8393
4007.74, 102.557, 19748.8, 2.41229e+06, 25.7165
3935.68, 103.229, 18471.7, 2.40833e+06, 21.839
3878.03, 103.861, 15377.1, 2.40374e+06, 21.6479
3869.78, 104.793, 14855.9, 2.40057e+06, 18.1308
3925.71, 106.658, 15117.2, 2.39863e+06, 17.7929
3924.43, 107.962, 14875.1, 2.39633e+06, 20.0918
3884.74, 108.555, 14644, 2.39313e+06, 18.6779
3961.42, 110.956, 15764.6, 2.3926e+06, 20.61
3966.73, 112.146, 17367.9, 2.39157e+06, 18.2554
3908.51, 112.723, 19093.4, 2.39134e+06, 24.0533
3866.15, 113.446, 19569.7, 2.38881e+06, 27.4436
3935.43, 115.653, 18075.1, 2.38451e+06, 24.916
3882.15, 116.338, 17907.9, 2.383e+06, 26.7747
3910.16, 117.866, 16418.7, 2.37876e+06, 24.4003
3960.86, 119.393, 15868.1, 2.37563e+06, 18.1458
3888.01, 119.718, 16192, 2.37429e+06, 21.6653
3884.84, 120.852, 14927.4, 2.37072e+06, 21.2259
3860.56, 121.435, 12853.6, 2.36727e+06, 17.4175
3870.81, 122.495, 14666.3, 2.36681e+06, 16.8749
3885.89, 123.793, 15310.6, 2.36547e+06, 18.3687
3889.41, 124.919, 17988.6, 2.36473e+06, 23.4443
3985.69, 127.533, 19095.7, 2.36219e+06, 24.8841
3938.88, 128.035, 15343.5, 2.35741e+06, 20.9568
3912.39, 128.984, 14377, 2.3552e+06, 20.3121
3884.95, 129.918, 16123.8, 2.35434e+06, 22.955
3912.3, 131.513, 15465.5, 2.3509e+06, 21.3517
3877.35, 132.101, 15723.6, 2.34866e+06, 22.8967
3893.16, 133.08, 15276.9, 2.34715e+06, 20.3526
3850.9, 133.67, 14627.2, 2.34456e+06, 21.2033
3885.49, 134.894, 14351.3, 2.34265e+06, 18.2599
3869.6, 135.844, 14235.4, 2.34036e+06, 18.4415
3868.37, 136.922, 15522.9, 2.33899e+06, 20.8589
3835.66, 137.461, 14409.3, 2.33706e+06, 20.0992
3870.28, 138.792, 14986.8, 2.33437e+06, 17.3863
3981.09, 140.972, 16816.3, 2.33424e+06, 12.2204
4116.8, 143.903, 17442, 2.334e+06, 10.0371
3989.16, 143.293, 19097.8, 2.33376e+06, 13.0953
4096.28, 145.904, 17986.7, 2.33134e+06, 12.0232
4052.17, 146.973, 20674.1, 2.32929e+06, 14.5776
3934.56, 147.796, 23595.6, 2.32883e+06, 21.1108
3946.04, 149.166, 23980, 2.32679e+06, 21.016
3934.9, 150.056, 20708.7, 2.32078e+06, 23.4445
3941.72, 151.629, 17491.8, 2.31525e+06, 22.0397
3917.33, 152.541, 18735.6, 2.31414e+06, 24.4938
3913.64, 153.646, 16483, 2.3104e+06, 22.7768
3896.69, 154.653, 17266.3, 2.30891e+06, 24.5662
3888.61, 155.7, 14397.9, 2.30372e+06, 21.4342
