Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
3406.04, 24.2964, 2765.34, 142780, 3.4299
3406.14, 24.3866, 2486.58, 142199, 3.18961
3402.48, 24.4775, 2656.06, 142104, 3.39075
3400.74, 24.5633, 2492.36, 141658, 3.0874
3397.26, 24.6495, 2571.58, 141483, 3.18567
3395.68, 24.7325, 2351.51, 140995, 2.82
3392.49, 24.8161, 2360.1, 140754, 2.82603
3390.6, 24.9158, 2659.4, 140738, 3.12858
3387.48, 24.9957, 2502.78, 140344, 2.99608
3385.9, 25.0924, 2726.73, 140263, 3.1993
3382.89, 25.1695, 2458.09, 139766, 2.93776
3381.34, 25.2626, 2584.64, 139601, 3.02542
3378.2, 25.3564, 2859.62, 139599, 3.41807
3378.5, 25.4476, 2637.28, 139085, 3.29009
3375.73, 25.5262, 2446.55, 475975, 7.45554
4887.38, 30.9373, 64129.1, 436427, 24.7126
4245.13, 31.1112, 37305.7, 410653, 22.4064
4272.44, 31.5764, 21889.3, 390034, 17.7675
4309.36, 32.1273, 19281.8, 384230, 17.4688
4327.27, 32.5748, 13465.1, 374669, 14.1099
4348.15, 33.0695, 12818.5, 370924, 13.7822
4366.36, 33.6099, 15535.2, 369992, 15.8103
4381.84, 34.0787, 13863.1, 365627, 14.7389
4396.65, 34.6004, 15720.3, 364397, 16.2108
4404.36, 35.0287, 12707.2, 359015, 14.1912
4410.35, 35.5126, 13231.8, 356940, 14.7934
4411.63, 35.9133, 10344, 351919, 12.3915
4413.21, 36.3577, 10385.8, 349641, 12.3443
4410.96, 36.7386, 8038.82, 345402, 9.8692
4408.28, 37.1527, 7881.91, 343166, 9.41578
4405.5, 37.6055, 9070.35, 342171, 10.4776
4401.74, 38.0003, 8186.34, 339373, 9.48646
4397.33, 38.4255, 8991.83, 338211, 10.136
4394.56, 38.8104, 7937.74, 335326, 8.82533
4389.49, 39.2122, 8332.88, 333921, 9.01719
4387.24, 39.6779, 9688.26, 333082, 10.3095
4381.75, 40.0616, 8405.64, 330162, 9.50043
4379.37, 40.4989, 9329.03, 329068, 10.4392
4373.8, 40.8712, 8189.13, 326349, 9.34618
4369.89, 41.2879, 8497.8, 324789, 9.68245
4363.06, 41.6376, 7175.86, 322014, 8.24552
