Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
0.273153, 4.90292e-09, 4.05031, 428475, 0.69198
0.274183, 4.93988e-09, 4.06515, 429500, 0.693596
0.275504, 4.98754e-09, 4.08421, 430525, 0.695206
0.276968, 5.04059e-09, 4.10532, 431550, 0.696815
0.278005, 5.07834e-09, 4.12027, 432575, 0.69843
0.27944, 5.13082e-09, 4.14096, 433599, 0.700038
0.280711, 5.17754e-09, 4.15929, 434624, 0.701649
0.281837, 5.21908e-09, 4.17552, 435649, 0.703262
0.283083, 5.26526e-09, 4.19348, 436674, 0.704873
0.284462, 5.31662e-09, 4.21336, 437699, 0.706482
0.285684, 5.36232e-09, 4.23097, 438724, 0.708093
0.287037, 5.41314e-09, 4.25046, 439749, 0.709702
0.288235, 5.45834e-09, 4.26772, 440773, 0.711314
0.289561, 5.5086e-09, 4.28682, 441798, 0.712923
0.291029, 5.56451e-09, 4.30796, 442823, 0.71453
0.29233, 5.61427e-09, 4.32669, 443848, 0.716139
0.293481, 5.65851e-09, 4.34327, 444873, 0.717751
0.294755, 5.70768e-09, 4.36162, 445898, 0.71936
0.296166, 5.76235e-09, 4.38192, 446922, 0.720967
0.297415, 5.81099e-09, 4.39991, 447947, 0.722577
0.298798, 5.86506e-09, 4.41981, 448972, 0.724184
0.300022, 5.91314e-09, 4.43743, 449997, 0.725794
0.301378, 5.9666e-09, 4.45693, 451022, 0.727402
0.302878, 6.02605e-09, 4.47851, 452047, 0.729007
0.304206, 6.07894e-09, 4.49762, 453071, 0.730615
0.305383, 6.12596e-09, 4.51454, 454096, 0.732225
0.306684, 6.17821e-09, 4.53326, 455121, 0.733833
0.308125, 6.23629e-09, 4.55398, 456146, 0.735438
0.309401, 6.28795e-09, 4.57232, 457171, 0.737046
0.310812, 6.34537e-09, 4.59262, 458196, 0.738652
0.312062, 6.39642e-09, 4.61059, 459221, 0.74026
0.313446, 6.45316e-09, 4.63047, 460245, 0.741866
0.314977, 6.51625e-09, 4.65247, 461270, 0.74347
0.316061, 6.56112e-09, 4.66806, 462295, 0.74508
0.317561, 6.62343e-09, 4.68961, 463320, 0.746684
0.318889, 6.67885e-09, 4.70869, 464345, 0.748291
0.320359, 6.74045e-09, 4.7298, 465369, 0.749895
0.32166, 6.79522e-09, 4.74849, 466394, 0.751501
0.3231, 6.85608e-09, 4.76916, 467419, 0.753105
0.324374, 6.91019e-09, 4.78747, 468444, 0.754712
0.325785, 6.97031e-09, 4.80772, 469469, 0.756317
0.327033, 7.02374e-09, 4.82564, 470494, 0.757924
0.328414, 7.08309e-09, 4.84547, 471518, 0.759528
0.329943, 7.14907e-09, 4.86741, 472543, 0.76113
0.331296, 7.20773e-09, 4.88683, 473568, 0.762735
0.332494, 7.25985e-09, 4.90402, 474593, 0.764343
